ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,reason_start
2024-05-12T16:18:39Z,3800,Set Dj Faísca,DJ FAISCA,fwdbtn
2024-05-12T16:18:49Z,4538,Pra Inveja É Tchau,Mc Kevin,fwdbtn
2024-05-12T16:18:55Z,1234,Eterna Sacanagem,MC JottaPê,clickrow
2024-05-12T16:19:22Z,25857,Divórcio,Mc Rodrigo do CN,fwdbtn
2024-05-12T16:19:45Z,22488,Ta Com Raiva de Quem,DJ Guina,fwdbtn
2024-05-12T16:20:01Z,15878,Tokyo Revoada,Mc Maha,fwdbtn
2024-05-12T16:20:32Z,31556,Pastel de Frango,Silva MC,clickrow
2024-05-12T16:20:37Z,4114,AGRESSIVO DOS BAILE,DJ VIBER,clickrow
2024-05-12T16:20:39Z,1002,Ritmada das Torcedoras,MC Rondom,clickrow
2024-05-12T16:20:54Z,10108,Ai Preto,L7NNON,clickrow
2024-05-12T16:22:01Z,67067,Baile do Cinga do 12,MC Gontijo,clickrow
2024-05-12T16:22:03Z,1942,Jingle Bell,MC Teteu,fwdbtn
2024-05-12T16:22:03Z,0,Noite de Conflito,DJ Ws da Igrejinha,fwdbtn
2024-05-12T16:22:41Z,38058,Jingle Bell,MC Teteu,backbtn
2024-05-12T16:23:10Z,28342,Noite de Conflito,DJ Ws da Igrejinha,fwdbtn
2024-05-12T16:23:33Z,23256,Ritmada do Zelda,MC BF,fwdbtn
2024-05-12T16:23:57Z,23477,Tropa dos 01 - 2.0,Meno Saaint,fwdbtn
2024-05-12T16:24:21Z,23715,Balança e Bafora,MC Juninho da VD,clickrow
2024-05-12T16:24:27Z,3428,Fazendo a Ronda de Xr,DJ FAISCA,clickrow
2024-05-12T16:24:39Z,11902,Bonde do Moço,DJ FAISCA,fwdbtn
2024-05-12T16:24:40Z,0,Chega de Tristeza Amor,DJ FAISCA,clickrow
2024-05-12T16:27:16Z,155945,Forte Forte de Lacoste - Pra Começar o Final de Semana,DJ Jeeh FDC,clickrow
2024-05-12T16:27:18Z,1898,Chega de Tristeza Amor,DJ FAISCA,fwdbtn
2024-05-12T16:27:30Z,11803,Vem Balança a Raba,DJ GRZS,fwdbtn
2024-05-12T16:27:54Z,23749,PERDE A LINHA NA IGREJINHA,DJ JR Oficial,fwdbtn
2024-05-12T16:27:55Z,1341,Plug de São Paulo,AyDucz,fwdbtn
2024-05-12T16:27:57Z,988,"Moreno Jogado (Mc's Brenda, Th da Serra, Laureta)",DJ RENNER,fwdbtn
2024-05-12T16:28:40Z,43464,Galopeira,MC Menor MT,fwdbtn
2024-05-12T16:28:41Z,1010,Luz do Luar,Mc Tato,fwdbtn
2024-05-12T16:28:42Z,1053,SÃO PAULO DRIFT,Dj Grafxp,fwdbtn
2024-05-12T16:28:46Z,4382,Set Dj Faísca,DJ FAISCA,fwdbtn
2024-05-12T16:30:18Z,90465,Cobiçada,Mc Tato,clickrow
2024-05-12T16:30:52Z,33935,Realizo Teu Desejo,DJ JM DA IGREJINHA,fwdbtn
2024-05-12T16:30:54Z,0,Meu Ponto Fraco,Mc Gabzin,clickrow
2024-05-12T16:31:06Z,10135,Só Você,Mc Gabzin,clickrow
2024-05-12T16:31:25Z,19125,Ninguém é de Ninguém,Dj Lv Mdp,clickrow
2024-05-12T16:31:41Z,15486,Vulgo Malvada,MC Tairon,fwdbtn
2024-05-12T16:31:52Z,11146,Só Mais uma Vez,MC Tairon,clickrow
2024-05-12T16:32:22Z,30072,"Ata, tá bom",Mc Gabzin,fwdbtn
2024-05-12T16:32:25Z,1948,Ô Moça,MC Zaquin,fwdbtn
2024-05-12T16:32:43Z,19439,Bh no Topo 9,MC Rick,fwdbtn
2024-05-12T16:33:52Z,58828,Faz Carão,Mc Gabzin,clickrow
2024-05-12T16:34:00Z,8383,O Poder Dessa Garota,Mc Gabzin,clickrow
2024-05-12T16:34:28Z,25562,Bad,MC Luan da BS,clickrow
2024-05-12T16:34:34Z,5168,Escolha Minha,MC Tairon,clickrow
2024-05-12T16:35:14Z,38922,Rebola Gostoso no Pai,Mc DB,fwdbtn
2024-05-12T16:35:23Z,7946,Vida de Balada,Mc Vitera,fwdbtn
2024-05-12T16:35:29Z,4612,Noite Bandida,Dj Luizin,fwdbtn
2024-05-12T16:35:31Z,1605,Vou Voltar Nada,MC Braz,clickrow
2024-05-12T16:35:41Z,9254,Última Vez,MC Tairon,clickrow
2024-05-12T16:35:58Z,13600,Sabe o Que Faz,Mc Gabzin,fwdbtn
2024-05-12T16:36:50Z,52313,LAST NIGHT VERSÃO BH,DJ BIEL PRADO,fwdbtn
2024-05-12T16:36:55Z,4977,Vai Cavalona,Mc Gabzin,clickrow
2024-05-12T16:37:00Z,2731,Vou Voltar Nada,MC Braz,clickrow
2024-05-12T16:37:15Z,13570,Culpa Sua,MC Braz,fwdbtn
2024-05-12T16:37:21Z,5123,Jeito Canalha,MC Tairon,fwdbtn
2024-05-12T16:37:31Z,8652,Vendendo Conteudo,DJ ARTHUZIIN,fwdbtn
2024-05-12T16:37:42Z,7063,Toma Tapa,MC Tairon,fwdbtn
2024-05-12T16:38:05Z,19175,Ciúmes,Mc Kaio,fwdbtn
2024-05-12T16:38:23Z,11462,Minha Favorita,MC Tairon,clickrow
2024-05-12T16:39:19Z,56194,Favorita,MC Tairon,fwdbtn
2024-05-12T16:39:29Z,7987,Sentada Cabulosa,MC Josh,clickrow
2024-05-12T16:39:53Z,19477,Amizade Colorida,MC L da Vinte,clickrow
2024-05-12T16:39:54Z,450,Bandido de Glock - ESTUDIO,Mc Mika,clickrow
2024-05-12T16:39:59Z,5343,House Party,MC Braz,clickrow
2024-05-12T16:40:30Z,30319,Replay,MC Zaquin,clickrow
2024-05-12T16:43:47Z,31896,Desenhar,Mc Gabzin,fwdbtn
2024-05-12T16:43:56Z,7044,Fanática 50% Safada (Versão Bh),DjMenorRB,clickrow
2024-05-12T16:45:58Z,1452,Chá de Sumiço,Mih,trackdone
2024-05-12T16:45:58Z,125070,Desenhar,Mc Gabzin,clickrow
2024-05-12T16:47:03Z,66470,MTG CAÇADOR DE TCHUTCHUQUINHAS,Dj Caires,fwdbtn
2024-05-12T16:59:05Z,46520,Mtg quem nao quer sou eu,Mtg quem nao quer sou eu,fwdbtn
2024-05-12T20:20:01Z,30613,Mtg quem nao quer sou eu,Mtg quem nao quer sou eu,appload
2024-05-12T20:23:14Z,195692,Cobiçada,Mc Tato,clickrow
2024-05-12T20:25:05Z,123715,Mtg quem nao quer sou eu,Mtg quem nao quer sou eu,trackdone
2024-05-12T20:26:33Z,99692,Realizo Teu Desejo,DJ JM DA IGREJINHA,trackdone
2024-05-12T20:28:20Z,119076,Saboreei,Mc Gabzin,trackdone
2024-05-12T20:38:57Z,40543,Meu Ponto Fraco,Mc Gabzin,trackdone
2024-05-13T00:47:14Z,42200,Volta e Meia,O Terno,clickrow
2024-05-13T00:51:28Z,107863,Volta e Meia,O Terno,remote
2024-05-13T00:51:50Z,18712,Te Levar pro Altar,Trilogia,playbtn
2024-05-13T00:52:05Z,11932,Crime Rola La Na Boca,Oruam22,clickrow
2024-05-13T00:53:33Z,85928,Eu Fui Fiel,Moreno MC,fwdbtn
2024-05-13T00:53:43Z,10525,Ritmo Frenético,Mc Klebinho,fwdbtn
2024-05-13T00:53:45Z,0,Cristo Mudou Minha História,Noventa,clickrow
2024-05-13T00:55:32Z,104280,Purple Rain,Duquesa,clickrow
2024-05-13T00:55:34Z,550,Cristo Mudou Minha História,Noventa,fwdbtn
2024-05-13T00:55:39Z,1311,"PRAZER, ANSIEDADE",tchelo rodrigues,fwdbtn
2024-05-13T00:56:05Z,24758,Sorrisos & Choros,Dudu,fwdbtn
2024-05-13T00:56:11Z,4158,Like That,Chrxs Beats,fwdbtn
2024-05-13T00:57:43Z,93230,SHAKE,Gangsta Aspirin,fwdbtn
2024-05-13T00:58:05Z,31611,A Vida Ta Demais Remix,Mc DB,trackdone
2024-05-13T00:59:24Z,77945,Tum Tum,Mc Ws da leste,fwdbtn
2024-05-13T01:00:45Z,79678,Conhecido nas Ruas,MC Vitin LC,fwdbtn
2024-05-13T01:01:44Z,57486,Pestinha,Rudies Flacko,fwdbtn
2024-05-13T01:01:52Z,7056,Ronald,Falling In Reverse,fwdbtn
2024-05-13T01:03:09Z,74947,Toma Também,Dj Leo Lg,fwdbtn
2024-05-13T01:05:03Z,112406,A Donzela Se Casou,Moreno Veloso,fwdbtn
2024-05-13T01:07:26Z,143358,"Olha Como Ela Tá, Olha Como Ela Mexe",eukakaziin,fwdbtn
2024-05-13T01:10:46Z,211915,Pega Carona,S. Jan,trackdone
2024-05-13T01:12:39Z,122234,Hope Is the Thing With Feathers,Robin,trackdone
2024-05-13T01:20:03Z,158866,Take A Bite,beabadoobee,fwdbtn
2024-05-13T01:21:06Z,71969,coisas que me lembram de você,Kweller,trackdone
2024-05-13T01:25:14Z,170675,Heavy stunts (with Don Toliver),Yeat,clickrow
2024-05-13T01:25:50Z,35043,Pervertida,MC Saci,fwdbtn
2024-05-13T01:27:00Z,72406,Fora da Lei,urlkash,fwdbtn
2024-05-13T01:27:11Z,20049,Sinais (speed up),perazzo!,trackdone
2024-05-13T01:27:22Z,11253,Fora da Lei,urlkash,backbtn
2024-05-13T01:27:23Z,722,Sinais (speed up),perazzo!,fwdbtn
2024-05-13T01:48:05Z,220395,Six Shots - Guitar,teefaygoo,fwdbtn
2024-05-13T01:50:07Z,130956,もう一度キスをして,LEX,trackdone
2024-05-13T01:50:15Z,2533,100 Bands,Dina Ayada,fwdbtn
2024-05-13T01:51:05Z,46790,Péssimos Relatos,Randi,fwdbtn
2024-05-13T01:51:32Z,22477,Brave New World,STARSET,fwdbtn
2024-05-13T01:54:17Z,168355,Miles On It,Marshmello,clickrow
2024-05-13T01:58:02Z,236732,Amor Em Jogo,Raphyx,trackdone
2024-05-13T01:59:30Z,96670,Dash,ikis,trackdone
2024-05-13T01:59:33Z,0,もう一度キスをして,LEX,clickrow
2024-05-13T02:02:02Z,150115,GOODMORNINGTOKYO!,TOKYO’S REVENGE,clickrow
2024-05-13T02:04:26Z,156910,Shibuya,Ski Mask The Slump God,trackdone
2024-05-13T02:07:16Z,181720,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,trackdone
2024-05-13T02:08:28Z,70876,Heavy stunts (with Don Toliver),Yeat,trackdone
2024-05-13T02:10:46Z,135801,Heavy stunts (with Don Toliver),Yeat,remote
2024-05-13T02:16:24Z,83957,Six Shots - Guitar,teefaygoo,trackdone
2024-05-13T02:19:03Z,157199,もう一度キスをして,LEX,fwdbtn
2024-05-13T02:27:31Z,323632,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz,trackdone
2024-05-13T02:30:09Z,157199,もう一度キスをして,LEX,clickrow
2024-05-13T02:35:56Z,345758,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz,trackdone
2024-05-13T02:37:48Z,111219,night drive (200mph),arya x,trackdone
2024-05-13T02:39:41Z,112948,with u,lucidbeatz,trackdone
2024-05-13T02:41:08Z,87773,to death,thornskin,trackdone
2024-05-13T02:45:09Z,240399,Sweater Weather,The Neighbourhood,trackdone
2024-05-13T02:47:37Z,147746,BANDIT,Don Toliver,trackdone
2024-05-13T02:49:55Z,137777,older,Isabel LaRosa,trackdone
2024-05-13T02:51:32Z,97750,Fantasy,Bazzi,trackdone
2024-05-13T02:51:34Z,995,Six Shots - Guitar,teefaygoo,clickrow
2024-05-13T02:51:35Z,641,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz,clickrow
2024-05-13T02:54:13Z,157199,もう一度キスをして,LEX,clickrow
2024-05-13T02:57:11Z,177899,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz,trackdone
2024-05-13T02:58:39Z,87774,to death,thornskin,trackdone
2024-05-13T02:59:39Z,59835,Le Départ,Adi Oasis,trackdone
2024-05-13T02:59:59Z,20512,Pirata Descolado,MHRAP,trackdone
2024-05-13T03:00:00Z,461,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz,clickrow
2024-05-13T03:02:37Z,155151,MILLION DOLLAR BABY,Tommy Richman,clickrow
2024-05-13T03:05:07Z,150115,GOODMORNINGTOKYO!,TOKYO’S REVENGE,trackdone
2024-05-13T03:07:44Z,156910,Shibuya,Ski Mask The Slump God,trackdone
2024-05-13T03:10:45Z,181719,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,trackdone
2024-05-13T03:14:11Z,205295,Heavy stunts (with Don Toliver),Yeat,trackdone
2024-05-13T03:17:51Z,220393,Six Shots - Guitar,teefaygoo,trackdone
2024-05-13T03:20:29Z,157199,もう一度キスをして,LEX,trackdone
2024-05-13T03:23:26Z,177899,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz,trackdone
2024-05-13T03:24:15Z,48364,to death,thornskin,trackdone
2024-05-13T03:27:13Z,177899,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz,clickrow
2024-05-13T03:28:41Z,87774,to death,thornskin,trackdone
2024-05-13T03:31:58Z,196766,Into It,Chase Atlantic,trackdone
2024-05-13T03:33:11Z,72775,Best Time,Brent Faiyaz,trackdone
2024-05-13T03:35:02Z,110128,Clouded,Brent Faiyaz,clickrow
2024-05-13T03:38:35Z,212991,Poison,Brent Faiyaz,trackdone
2024-05-13T03:39:23Z,48820,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz,trackdone
2024-05-13T04:27:52Z,9114,Poison,Brent Faiyaz,clickrow
2024-05-13T04:27:56Z,4591,Poison,Brent Faiyaz,remote
2024-05-13T04:30:30Z,157200,もう一度キスをして,LEX,clickrow
2024-05-13T04:33:16Z,177899,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz,trackdone
2024-05-13T04:34:34Z,87775,to death,thornskin,trackdone
2024-05-13T04:35:34Z,59836,Le Départ,Adi Oasis,trackdone
2024-05-13T04:36:58Z,96840,...The Make Up,Tory Lanez,trackdone
2024-05-13T04:38:57Z,130370,Start Over,Planet Giza,trackdone
2024-05-13T04:40:10Z,85333,Joys - Interlude,Norman Perry,trackdone
2024-05-13T04:44:26Z,267920,Consume (feat. Goon Des Garcons),Chase Atlantic,trackdone
2024-05-13T04:44:39Z,22314,Tarantino,PLVTINUM,trackdone
2024-05-13T04:47:35Z,177899,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz,clickrow
2024-05-13T04:48:53Z,87775,to death,thornskin,trackdone
2024-05-13T04:51:05Z,94105,Baccarat Suite,451,trackdone
2024-05-13T05:00:45Z,89886,BELONG 2 ME,alan vuong,trackdone
2024-05-13T05:01:00Z,14226,Baccarat Suite,451,backbtn
2024-05-13T05:01:01Z,1428,Baccarat Suite,451,backbtn
2024-05-13T05:01:07Z,5375,BELONG 2 ME,alan vuong,backbtn
2024-05-13T05:01:09Z,2535,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz,clickrow
2024-05-13T05:01:45Z,35601,もう一度キスをして,LEX,clickrow
2024-05-13T05:02:43Z,56539,Volta e Meia,O Terno,clickrow
2024-05-13T05:03:03Z,13690,Still into You,Paramore,clickrow
2024-05-13T05:04:55Z,110732,Ultima Canção,Raça Negra,clickrow
2024-05-13T05:05:13Z,17420,Garota do Sol,VMZ,clickrow
2024-05-13T05:05:17Z,2961,BABY,WillsBife,fwdbtn
2024-05-13T05:05:22Z,258,Amigos Até Certa Instância,Jovem Dionisio,fwdbtn
2024-05-13T05:05:25Z,1433,Conto os Dias,Lucas Mamede,fwdbtn
2024-05-13T05:06:18Z,49883,Cosplay de Amor da Minha Vida,Lil Chainz,fwdbtn
2024-05-13T05:06:28Z,8640,Já Foi,MARTTE,clickrow
2024-05-13T05:06:44Z,14904,Maré,NX Zero,clickrow
2024-05-13T05:07:33Z,46872,Cordeiro,ZackZin,clickrow
2024-05-13T05:08:16Z,42777,Md,Realygust,clickrow
2024-05-13T05:08:20Z,3024,MD,og.mask,fwdbtn
2024-05-13T05:08:26Z,2035,MD,plenka,fwdbtn
2024-05-13T05:09:38Z,68287,Tarot,Realygust,clickrow
2024-05-13T05:09:49Z,11285,twentyfive,Mixed Matches,fwdbtn
2024-05-13T05:11:48Z,118762,Maps,Maroon 5,fwdbtn
2024-05-13T05:13:22Z,87206,Até A Próxima,VMZ,clickrow
2024-05-13T05:13:28Z,5920,Cafeína,VMZ,fwdbtn
2024-05-13T05:13:43Z,9372,Uma Chance,CJota,clickrow
2024-05-13T05:15:01Z,77345,right here,keshi,clickrow
2024-05-13T05:15:11Z,6726,Viagem,Vk Mac,clickrow
2024-05-13T05:16:12Z,56184,Only Girl (In The World),Rihanna,clickrow
2024-05-13T05:17:04Z,51865,You Got It,Vedo,fwdbtn
2024-05-13T05:18:05Z,60471,One More Night,Maroon 5,fwdbtn
2024-05-13T05:18:22Z,16782,Locked out of Heaven,Bruno Mars,fwdbtn
2024-05-13T05:19:43Z,81120,Stories,Florence Lil Flowers,clickrow
2024-05-13T05:21:48Z,124279,"If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,fwdbtn
2024-05-13T05:21:51Z,3420,Você Vai Lembrar de Mim,NX Zero,fwdbtn
2024-05-13T05:22:39Z,40679,Sleepwalking,Bring Me The Horizon,fwdbtn
2024-05-13T05:22:47Z,2166,And the Snakes Start to Sing,Bring Me The Horizon,fwdbtn
2024-05-13T05:22:49Z,691,Seen It All Before,Bring Me The Horizon,fwdbtn
2024-05-13T05:22:51Z,0,"Someone, Somewhere",Asking Alexandria,clickrow
2024-05-13T05:24:11Z,77264,Sometimes,Skillet,clickrow
2024-05-13T05:24:13Z,2097,Me Liga Quando Chegar,Vk Mac,fwdbtn
2024-05-13T05:24:13Z,0,In the End,Linkin Park,clickrow
2024-05-13T05:25:36Z,81078,The Part That Hurts The Most (Is Me),Thousand Foot Krutch,clickrow
2024-05-13T05:25:38Z,1714,In the End,Linkin Park,fwdbtn
2024-05-13T05:25:49Z,5940,Leave Out All The Rest,Linkin Park,fwdbtn
2024-05-13T05:26:33Z,42600,The One That Got Away,Katy Perry,clickrow
2024-05-13T05:29:03Z,146716,Longe Daqui (feat. Vic Brow),Steven Universe,clickrow
2024-05-13T05:29:52Z,47098,Rap da Espinela (Steven Universo) Amigos Que Fez,Papyrus da Batata,clickrow
2024-05-13T05:30:05Z,10519,"Other Friends (feat. Sarah Stiles, Zach Callison, Deedee Magno Hall, Estelle & Michaela Dietz)",Steven Universe,clickrow
2024-05-13T05:30:28Z,22405,Outros Amigos (feat. Vic Brow) - Portuguese Version Edit,Steven Universe,clickrow
2024-05-13T05:31:21Z,46776,Car's Outside,James Arthur,clickrow
2024-05-13T05:31:28Z,5870,Renegado 2,MHRAP,clickrow
2024-05-13T05:31:34Z,2781,MALA,ALE ALAS,playbtn
2024-05-13T05:31:53Z,17194,PUTA,SKYVER,playbtn
2024-05-13T05:31:55Z,1001,Feiticeiro Descolado,MHRAP,clickrow
2024-05-13T21:53:05Z,258122,Feiticeiro Descolado,MHRAP,clickrow
2024-05-13T21:57:00Z,243043,Pirata Descolado,MHRAP,trackdone
2024-05-13T21:57:00Z,8054,Tipo Sasukezin,MHRAP,trackdone
2024-05-13T22:15:18Z,32120,Feiticeiro Descolado,MHRAP,clickrow
2024-05-13T22:18:56Z,13860,Feiticeiro Descolado,MHRAP,remote
2024-05-13T22:21:36Z,161000,Garota do Sol,VMZ,clickrow
2024-05-13T22:21:46Z,20049,Lost in the Fire (feat. The Weeknd),Gesaffelstein,trackdone
2024-05-13T22:24:40Z,173260,Feiticeiro Descolado,MHRAP,clickrow
2024-05-13T22:27:16Z,156910,Shibuya,Ski Mask The Slump God,clickrow
2024-05-14T00:07:47Z,94799,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,trackdone
2024-05-14T00:07:52Z,3720,Heavy stunts (with Don Toliver),Yeat,clickrow
2024-05-14T00:11:14Z,205296,Heavy stunts (with Don Toliver),Yeat,remote
2024-05-14T00:14:42Z,220395,Six Shots - Guitar,teefaygoo,trackdone
2024-05-14T00:17:07Z,157200,もう一度キスをして,LEX,trackdone
2024-05-14T00:17:59Z,61273,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz,trackdone
2024-05-14T00:18:09Z,9252,MILLION DOLLAR BABY,Tommy Richman,clickrow
2024-05-14T00:18:16Z,5977,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz,clickrow
2024-05-14T00:20:04Z,39183,MILLION DOLLAR BABY,Tommy Richman,clickrow
2024-05-14T00:20:12Z,8883,BELONG 2 ME,alan vuong,clickrow
2024-05-14T00:20:29Z,617,Six Shots - Guitar,teefaygoo,clickrow
2024-05-14T00:20:29Z,15932,もう一度キスをして,LEX,clickrow
2024-05-14T00:23:56Z,205296,Heavy stunts (with Don Toliver),Yeat,clickrow
2024-05-14T00:40:30Z,152303,Six Shots - Guitar,teefaygoo,trackdone
2024-05-14T00:43:09Z,68124,Six Shots - Guitar,teefaygoo,appload
2024-05-14T00:45:34Z,157200,もう一度キスをして,LEX,trackdone
2024-05-14T00:48:20Z,177899,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz,trackdone
2024-05-14T00:52:06Z,18053,to death,thornskin,trackdone
2024-05-14T01:02:06Z,258122,Feiticeiro Descolado,MHRAP,clickrow
2024-05-14T01:04:29Z,155151,MILLION DOLLAR BABY,Tommy Richman,trackdone
2024-05-14T01:06:47Z,150115,GOODMORNINGTOKYO!,TOKYO’S REVENGE,trackdone
2024-05-14T01:09:12Z,156910,Shibuya,Ski Mask The Slump God,trackdone
2024-05-14T01:12:02Z,181720,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,trackdone
2024-05-14T01:15:15Z,205296,Heavy stunts (with Don Toliver),Yeat,trackdone
2024-05-14T01:18:43Z,220395,Six Shots - Guitar,teefaygoo,trackdone
2024-05-14T01:21:09Z,157200,もう一度キスをして,LEX,trackdone
2024-05-14T01:23:55Z,177899,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz,trackdone
2024-05-14T01:25:10Z,87775,to death,thornskin,trackdone
2024-05-14T01:27:07Z,128207,BELONG 2 ME,alan vuong,trackdone
2024-05-14T01:28:31Z,94105,Baccarat Suite,451,trackdone
2024-05-14T01:31:46Z,196767,Into It,Chase Atlantic,trackdone
2024-05-14T01:32:56Z,82508,Best Time,Brent Faiyaz,trackdone
2024-05-14T01:33:49Z,61281,Midnight's Interlude,Tory Lanez,trackdone
2024-05-14T01:34:41Z,52122,i'm yours,Isabel LaRosa,fwdbtn
2024-05-14T01:35:03Z,20527,Qual É o Seu Problema?,Bruno Darko,clickrow
2024-05-14T01:35:11Z,7517,Tropa dos 77 Sem Amo,Dj JR da Mangueirinha,fwdbtn
2024-05-14T01:35:45Z,33518,Viciante (Ao Vivo),Mc Pedrinho,fwdbtn
2024-05-14T01:36:40Z,54723,Meus planos,BrazzaOg,fwdbtn
2024-05-14T01:39:31Z,171335,Objeto,Milbeats,fwdbtn
2024-05-14T01:39:36Z,4599,Racks - Speed Up,LinoMC,fwdbtn
2024-05-14T01:40:12Z,35874,Melodia Contagiante 2,DJ Tubarão ZS,fwdbtn
2024-05-14T01:41:11Z,59401,Ela Me M4mou Na Rua,Yuri Redicopa,fwdbtn
2024-05-14T01:42:35Z,83032,Bolha Envolvente,DJ KEVIN.xpj,fwdbtn
2024-05-14T01:43:04Z,28504,Mega Derniere Dance,DJ Wesley Gonzaga,fwdbtn
2024-05-14T01:43:05Z,2446,CARRO BICHO 157 BB,DJ LZ do Cpx,fwdbtn
2024-05-14T01:43:55Z,48350,Mtg os mlk tem fal,dj euber,fwdbtn
2024-05-14T01:44:33Z,38358,Virei 157,Mc Alysson,fwdbtn
2024-05-14T01:46:47Z,136941,13 Bala,Nebrugg,fwdbtn
2024-05-14T01:49:54Z,196155,Flack Jack,Recayd Mob,trackdone
2024-05-14T01:53:57Z,245543,ANJOS E DEMÔNIOS,tchelo rodrigues,fwdbtn
2024-05-14T01:55:58Z,133028,Já Te Amei (170 Bpm) - Remix,MC Senna,trackdone
2024-05-14T01:59:11Z,205440,Montagem Crioulo,MC W1,trackdone
2024-05-14T02:01:20Z,137327,Tropa do Rato Come Cú Come Xereca,DJ CIRILO DE CAXIAS,trackdone
2024-05-14T02:02:53Z,92839,"43, 43 Deixa Eu Ser Tua Mulher",Mc Rose da Treta,fwdbtn
2024-05-14T02:07:39Z,288973,Malokeragem 2,MC GP,fwdbtn
2024-05-14T02:09:52Z,145700,Vulgo de MC,Tropa do Bruxo,trackdone
2024-05-14T02:12:20Z,159474,Automotivo Sai da Caverna Sua Puta,DJ MARQUES 011,trackdone
2024-05-14T02:12:29Z,18103,Predador de Perereca,Mc Jhey,trackdone
2024-05-14T02:12:43Z,14480,Automotivo Sai da Caverna Sua Puta,DJ MARQUES 011,clickrow
2024-05-14T02:13:41Z,57824,Predador de Perereca,Mc Jhey,fwdbtn
2024-05-14T02:15:06Z,84387,Cade o Beck,Mc Pikachu,fwdbtn
2024-05-14T02:15:35Z,29308,Tocaia,Yago Oproprio,fwdbtn
2024-05-14T02:16:40Z,63850,Não Temos Escolhas Vs Vai Tem Que Senta,DJ Yure 22,fwdbtn
2024-05-14T02:18:59Z,142499,Posturado e Pah,DJ JOAO DA INESTAN,fwdbtn
2024-05-14T02:21:18Z,151304,GANGSTA,Klisman,trackdone
2024-05-14T02:21:55Z,46366,Sexo no Vidigal,Dj Risada,trackdone
2024-05-14T02:30:06Z,195692,Cobiçada,Mc Tato,clickrow
2024-05-14T02:31:57Z,123715,Mtg quem nao quer sou eu,Mtg quem nao quer sou eu,trackdone
2024-05-14T02:33:25Z,99692,Realizo Teu Desejo,DJ JM DA IGREJINHA,trackdone
2024-05-14T02:54:44Z,119076,Saboreei,Mc Gabzin,trackdone
2024-05-14T02:56:35Z,123244,Meu Ponto Fraco,Mc Gabzin,trackdone
2024-05-14T03:07:01Z,94466,Castigo,Mc Gabzin,trackdone
2024-05-14T03:07:03Z,2398,Montagem Crioulo,MC W1,clickrow
2024-05-14T03:07:06Z,1731,MTG CAÇADOR DE TCHUTCHUQUINHAS,Dj Caires,clickrow
2024-05-14T03:09:38Z,155076,Desenhar,Mc Gabzin,clickrow
2024-05-14T03:10:25Z,55759,Só Você,Mc Gabzin,trackdone
2024-05-14T03:10:27Z,1773,Mtg quem nao quer sou eu,Mtg quem nao quer sou eu,clickrow
2024-05-14T03:13:40Z,195692,Cobiçada,Mc Tato,clickrow
2024-05-14T03:15:31Z,123715,Mtg quem nao quer sou eu,Mtg quem nao quer sou eu,trackdone
2024-05-14T03:17:47Z,1387,Só Você,Mc Gabzin,trackdone
2024-05-14T03:17:47Z,147632,Desenhar,Mc Gabzin,trackdone
2024-05-14T03:20:19Z,155076,Desenhar,Mc Gabzin,backbtn
2024-05-14T03:22:09Z,121904,Só Você,Mc Gabzin,trackdone
2024-05-14T03:23:37Z,99692,Realizo Teu Desejo,DJ JM DA IGREJINHA,trackdone
2024-05-14T03:25:24Z,119076,Saboreei,Mc Gabzin,trackdone
2024-05-14T03:25:25Z,10186,Meu Ponto Fraco,Mc Gabzin,trackdone
2024-05-14T03:28:12Z,169846,Confessa,Dj Win,clickrow
2024-05-14T03:28:44Z,41218,Imaturidade,MC Tairon,trackdone
2024-05-14T03:31:03Z,140307,Mó Paz Part. 2,DJ Dozabri,clickrow
2024-05-14T03:33:40Z,169380,Por Cima Ela Cai Brota na Marcone,DJ Gui7,trackdone
2024-05-14T03:36:31Z,182769,Forte Forte de Lacoste - Pra Começar o Final de Semana,DJ Jeeh FDC,trackdone
2024-05-14T03:39:27Z,188595,Chega de Tristeza Amor,DJ FAISCA,trackdone
